ObjectID,GlobalID,Station Width,Station Depth,Station Velocity,ParentGlobalID,CreationDate,Creator,EditDate,Editor
117,35c627ff-ab94-4b1d-834b-b0e3efc69ec7,1.35,0.15,0.873,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
118,f02c8ec2-dfee-468e-8002-b88761d1e2c6,1.5,0.17,0.772,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
119,be656836-5ae3-42a7-aa1b-2243950df921,1.65,0.14,0.9,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
120,eade2176-c604-4e72-a89e-6a978985dcb1,1.8,0.2,0.658,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
121,59c2eba4-85b5-445a-8a0e-e4e375df791b,1.95,0.2,0.835,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
122,b3c3218f-8fab-4e7a-8ad7-fdadeb6bd7fc,2.1,0.2,0.847,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
123,4af9469e-fe81-4832-97da-424daff80200,2.25,0.2,0.884,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
124,85eb9415-2c94-4bec-b254-fc1b976bf0c4,2.4,0.2,0.511,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
125,ce1b5386-44f0-40c3-aba8-6c28a090ede3,2.55,0.12,0.63,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
126,6b23c895-6050-4618-82b5-c7cc018485a1,2.7,0.8,0.2,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
127,07643d2d-62fd-47ec-b511-fec73b07df17,2.75,0.04,0,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
